adset_id,adset_name,budget_spend,campaign_id,campaign_name,clicks,impressions,installs,objective,revenue,status
#23843512003050482,FoBl-a-L-ATKR-F,0,#23843512002840482,FoBl-a-L-AT-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512003040482,FoBl-a-CH-U,0,#23843512002860482,FoBl-a-ReL-T2-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512003030482,FoBl-a-NZNO-U,0,#23843512002860482,FoBl-a-ReL-T2-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512003020482,FoBl-a-L-ATKR-M,0,#23843512002840482,FoBl-a-L-AT-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512003010482,FoBl-a-JPHKTW-U,0,#23843512002860482,FoBl-a-ReL-T2-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512003000482,FoBl-a-L-BENELUX-F,0,#23843512002830482,FoBl-a-L-BENELUX-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002990482,FoBl-a-L-BENELUX-M,0,#23843512002830482,FoBl-a-L-BENELUX-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002980482,FoBl-a-L-BR-M,0,#23843512002870482,FoBl-a-L-BR-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002970482,FoBl-a-L-BR-F,0,#23843512002870482,FoBl-a-L-BR-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002960482,FoBl-a-L-DE-M,0,#23843512002850482,FoBl-a-L-DE-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002950482,FoBl-a-L-SEDKSG-F,0,#23843512002820482,FoBl-a-L-SEDKSG-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002940482,FoBl-a-L-DE-F,0,#23843512002850482,FoBl-a-L-DE-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002930482,FoBl-a-L-SEDKSG-M,0,#23843512002820482,FoBl-a-L-SEDKSG-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002920482,FoBl-a-L-ROW-U,0,#23843512002810482,FoBl-a-L-ROW-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002910482,FoBl-a-L-T3-F,0,#23843512002800482,FoBl-a-L-T3-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002900482,FoBl-a-US-U,0,#23843512002790482,FoBl-a-ReL-US-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002890482,FoBl-a-L-T3-M,0,#23843512002800482,FoBl-a-L-T3-CPI-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843512002880482,FoBl-a-IEFI-U,0,#23843512002860482,FoBl-a-ReL-T2-25.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843510113060482,FoBl-a-CT-US-U 4x5-20190624-K-set2_loop-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843510101980482,FoBl-a-CT-US-U 4x5-20190624-R-set1_augmented_iterations2-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843510098410482,FoBl-a-CT-US-U 4x5-20190624-R-set2_augmented_iterations2-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509908420482,FoBl-a-CT-US-U 4x5-20190624-A-set4_ratings-3,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509895710482,FoBl-a-CT-US-U 4x5-20190624-A-set3_ratings-3,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509883470482,FoBl-a-CT-US-U 4x5-20190624-A-set4_ratings-2,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509880210482,FoBl-a-CT-US-U 4x5-20190624-A-set2_ratings-2,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509851500482,FoBl-a-CT-US-U 4x5-20190624-A-set3_ratings-2,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509838210482,FoBl-a-CT-US-U 4x5-20190624-A-set4_ratings-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509670840482,FoBl-a-CT-US-U 4x5-20190624-A-set2_ratings-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509649400482,FoBl-a-CT-US-U 4x5-20190624-A-set3_ratings-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509627390482,FoBl-a-CT-US-U 4x5-20190624-A-set1_ratings-2,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509550040482,FoBl-a-CT-US-U 4x5-20190624-K-set1_gta_wasted-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843509541610482,FoBl-a-CT-US-U 4x5-20190624-A-set1_ratings-1,0,#23843509541420482,FoBl-a-CT 2019-26,0,0,0,APP_INSTALLS,0,PAUSED
#23843504582020482,FoBl-a-CT-US-U 4x5-20190621-M-set1_fastsounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504579320482,FoBl-a-CT-US-U 9x16-20190621-M-set1_fastsounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504406150482,FoBl-a-CT-US-U 9x16-20190621-R-set6_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504367490482,FoBl-a-CT-US-U 4x5-20190621-K-set1_reverse_gameplay-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504127740482,FoBl-a-CT-US-U 4x5-20190621-R-set1_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504124680482,FoBl-a-CT-US-U 4x5-20190621-R-set2_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504118360482,FoBl-a-CT-US-U 4x5-20190621-R-set3_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504103820482,FoBl-a-CT-US-U 4x5-20190621-R-set4_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504103450482,FoBl-a-CT-US-U 4x5-20190621-R-set5_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504101310482,FoBl-a-CT-US-U 9x16-20190621-R-set2_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504101040482,FoBl-a-CT-US-U 9x16-20190621-R-set1_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504099310482,FoBl-a-CT-US-U 9x16-20190621-R-set4_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504096040482,FoBl-a-CT-US-U 9x16-20190621-R-set3_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504095160482,FoBl-a-CT-US-U 9x16-20190621-R-set5_augmented_iterations-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843504018620482,FoBl-a-CT-US-U 4x5-20190521-A-set1-2,0,#23843425996680482,FoBl-a-CT 2019-21,0,0,0,APP_INSTALLS,0,PAUSED
#23843502224150482,FoBl-a-CT-US-U 9x16-20190620-A-set2_fast-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843502219140482,FoBl-a-CT-US-U 9x16-20190620-A-set1_fast-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843502109560482,FoBl-a-CT-US-U 4x5-20190620-M-set1_uncompletesounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843502109470482,FoBl-a-CT-US-U 9x16-20190620-M-set1_uncompletesounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843502067770482,FoBl-a-CT-US-U 9x16-20190620-M-set1_altcolorshandsounds_speed-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843501949770482,FoBl-a-CT-US-U 4x5-20190620-M-set1_altcolorshandsounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843501949530482,FoBl-a-CT-US-U 9x16-20190620-M-set1_altcolorshandsounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843501821660482,FoBl-a-CT-US-U 4x5-20190620-M-set1_splattershakessounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843501821260482,FoBl-a-CT-US-U 9x16-20190620-M-set1_splattershakessounds-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843501765810482,FoBl-a-CT-US-U 4x5-20190620-K-set1_millennial_pink-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843501264990482,FoBl-a-CT-US-U 4x5-20190618-K-set1-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843499522500482,FoBl-a-CT-US-U 9x16-20190619-A-set2_30sec-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843499398550482,FoBl-a-CT-US-U 9x16-20190619-M-set1_steps-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843499392280482,FoBl-a-CT-US-U 4x5-20190619-M-set1_steps-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843499076200482,FoBl-a-CT-US-U 9x16-20190619-A-set1_troll-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498984510482,FoBl-a-CT-US-U 4x5-20190619-A-set4_retest-2,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498981040482,FoBl-a-CT-US-U 16x9-20190619-K-set1_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498972360482,FoBl-a-CT-US-U 4x5-20190619-K-set5_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498970860482,FoBl-a-CT-US-U 4x5-20190619-K-set3_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498970540482,FoBl-a-CT-US-U 4x5-20190619-A-set1_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498970240482,FoBl-a-CT-US-U 4x5-20190619-K-set2_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498956960482,FoBl-a-CT-US-U 4x5-20190619-A-set4_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498956000482,FoBl-a-CT-US-U 1x1-20190619-K-set3_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498955750482,FoBl-a-CT-US-U 1x1-20190619-K-set5_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498955400482,FoBl-a-CT-US-U 1x1-20190619-K-set1_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498955000482,FoBl-a-CT-US-U 1x1-20190619-A-set11_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498954000482,FoBl-a-CT-US-U 1x1-20190619-R-set2_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498953730482,FoBl-a-CT-US-U 1x1-20190619-R-set1_retest-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498567000482,FoBl-a-CT-US-U 4x5-20190619-M-set1_wobblyhand-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498566650482,FoBl-a-CT-US-U 4x5-20190619-M-set2_altcolorshand-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498565430482,FoBl-a-CT-US-U 9x16-20190619-M-set1_wobblyhand-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498565320482,FoBl-a-CT-US-U 9x16-20190619-M-set1_altcolors-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498564900482,FoBl-a-CT-US-U 9x16-20190619-M-set1_wobbly-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498564420482,FoBl-a-CT-US-U 9x16-20190619-M-set2_altcolorshand-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498563670482,FoBl-a-CT-US-U 4x5-20190619-M-set1_wobbly-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843498563430482,FoBl-a-CT-US-U 4x5-20190619-M-set1_altcolors-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843493377690482,FoBl-a-CT-US-U 9x16-20190617-M-set2_schematics-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843493377610482,FoBl-a-CT-US-U 4x5-20190617-M-set1_uncomplete-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843493376970482,FoBl-a-CT-US-U 9x16-20190617-M-set1_uncomplete-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843493376230482,FoBl-a-CT-US-U 4x5-20190617-M-set2_schematics-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843493154290482,FoBl-a-CT-US-U 4x5-20190617-K-set1-2,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843493113280482,FoBl-a-CT-US-U 4x5-20190617-K-set1-1,0,#23843493113210482,FoBl-a-CT 2019-25,0,0,0,APP_INSTALLS,0,PAUSED
#23843487543700482,FoBl-a-CT-US-U 4x5-20190614-R-set3_augmentedreality-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843487540680482,FoBl-a-CT-US-U 4x5-20190614-R-set4_augmentedreality-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843487537060482,FoBl-a-CT-US-U 9x16-20190614-R-set3_augmentedreality-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843487530720482,FoBl-a-CT-US-U 9x16-20190614-R-set4_augmentedreality-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843487228610482,FoBl-a-Template-US-U 20190417-retest-2,0,#23843307951010482,FoBl-i-CT,0,0,0,APP_INSTALLS,0,ACTIVE
#23843487220620482,FoBl-a-CT-US-U 4x5-20190614-R-set1_basicfx-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843487165560482,FoBl-a-CT-US-U 4x5-20190614-K-set1-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843484102430482,FoBl-a-L-NORDICS-F,0,#23843484102170482,FoBl-a-L-NORDICS-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102420482,FoBl-a-US-U-old_new_ads,0,#23843484102200482,FoBl-a-ReL-30.04-US-13.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843484102410482,FoBl-a-L-US-M-no_bid_cap,0,#23843484102200482,FoBl-a-ReL-30.04-US-13.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843484102400482,FoBl-a-L-US-M,0,#23843484102200482,FoBl-a-ReL-30.04-US-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102390482,FoBl-a-L-US-F-no_bid_cap,0,#23843484102200482,FoBl-a-ReL-30.04-US-13.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843484102380482,FoBl-a-L-US-F,0,#23843484102200482,FoBl-a-ReL-30.04-US-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102370482,FoBl-a-L-DE-M,0,#23843484102190482,FoBl-a-L-DE-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102360482,FoBl-a-L-DE-F,0,#23843484102190482,FoBl-a-L-DE-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102350482,FoBl-a-L-BENELUX-M,0,#23843484102210482,FoBl-a-L-BENELUX-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102340482,FoBl-a-L-BENELUX-F,0,#23843484102210482,FoBl-a-L-BENELUX-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102330482,FoBl-a-L-T3-F,0,#23843484102180482,FoBl-a-L-T3-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102320482,FoBl-a-L-NORDICS-M,0,#23843484102170482,FoBl-a-L-NORDICS-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102310482,FoBl-a-L-BR-F,0,#23843484102150482,FoBl-a-L-BR-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102300482,FoBl-a-L-BR-M,0,#23843484102150482,FoBl-a-L-BR-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102290482,FoBl-a-L-AT-F,0,#23843484102160482,FoBl-a-L-AT-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102280482,FoBl-a-L-AT-M,0,#23843484102160482,FoBl-a-L-AT-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102270482,FoBl-a-US,0,#23843484102130482,FoBl-a-T1-13.06-autobid,0,0,0,APP_INSTALLS,0,PAUSED
#23843484102260482,FoBl-a-TWCH,0,#23843484102130482,FoBl-a-T1-13.06-autobid,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102250482,FoBl-a-CAAUUK,0,#23843484102130482,FoBl-a-T1-13.06-autobid,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102240482,FoBl-a-L-T3-M,0,#23843484102180482,FoBl-a-L-T3-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102230482,FoBl-a-L-ROW-U,0,#23843484102140482,FoBl-a-L-ROW-CPI-13.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843484102220482,FoBl-a-JPHK,0,#23843484102130482,FoBl-a-T1-13.06-autobid,0,0,0,APP_INSTALLS,0,ACTIVE
#23843483970920482,FoBl-a-CT-US-U 4x5-20190613-M-set1_splattershakes-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843483970210482,FoBl-a-CT-US-U 9x16-20190613-M-set1_splattershakes-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843483970090482,FoBl-a-CT-US-U 4x5-20190613-M-set1_splatter-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843483969330482,FoBl-a-CT-US-U 9x16-20190613-M-set1_splatter-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843478248240482,FoBl-a-CT-US-U 9x16-20190611-M-set1_shakes-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843478247570482,FoBl-a-CT-US-U 4x5-20190611-M-set1_shakes-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843477975140482,FoBl-a-CT-US-U 9x16-20190611-A-set1-2,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843477969520482,FoBl-a-CT-US-U 9x16-20190611-A-set1-1,0,#23843477969490482,FoBl-a-CT 2019-24,0,0,0,APP_INSTALLS,0,PAUSED
#23843469850840482,FoBl-a-CT-US-U 9x16-20190607-M-set2_messages-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843469850730482,FoBl-a-CT-US-U 4x5-20190607-M-set2_messages-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843469639260482,FoBl-a-L-DE-M,0,#23843469639050482,FoBl-a-L-DE-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639250482,FoBl-a-L-DE-F,0,#23843469639050482,FoBl-a-L-DE-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639240482,FoBl-a-US-U-old_new_ads_v2,0,#23843469639060482,FoBl-a-ReL-30.04-US-07.06,0,0,0,APP_INSTALLS,0,PAUSED
#23843469639230482,FoBl-a-US-U-old_new_ads,0,#23843469639060482,FoBl-a-ReL-30.04-US-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639220482,FoBl-a-L-US-M,0,#23843469639060482,FoBl-a-ReL-30.04-US-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639210482,FoBl-a-L-US-M-no_bid_cap,0,#23843469639060482,FoBl-a-ReL-30.04-US-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639200482,FoBl-a-L-US-F,0,#23843469639060482,FoBl-a-ReL-30.04-US-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639190482,FoBl-a-L-US-F-no_bid_cap,0,#23843469639060482,FoBl-a-ReL-30.04-US-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639180482,FoBl-a-L-T3-M,0,#23843469639030482,FoBl-a-L-T3-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639170482,FoBl-a-L-AT-M,0,#23843469639000482,FoBl-a-L-AT-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639160482,FoBl-a-L-T3-F,0,#23843469639030482,FoBl-a-L-T3-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639150482,FoBl-a-L-AT-F,0,#23843469639000482,FoBl-a-L-AT-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639140482,FoBl-a-L-BENELUX-M,0,#23843469639040482,FoBl-a-L-BENELUX-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639130482,FoBl-a-L-BENELUX-F,0,#23843469639040482,FoBl-a-L-BENELUX-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639120482,FoBl-a-L-BR-M,0,#23843469639010482,FoBl-a-L-BR-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639110482,FoBl-a-L-ROW-U,0,#23843469639070482,FoBl-a-L-ROW-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639100482,FoBl-a-L-NORDICS-M,0,#23843469639020482,FoBl-a-L-NORDICS-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639090482,FoBl-a-L-NORDICS-F,0,#23843469639020482,FoBl-a-L-NORDICS-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469639080482,FoBl-a-L-BR-F,0,#23843469639010482,FoBl-a-L-BR-CPI-07.06,0,0,0,APP_INSTALLS,0,ACTIVE
#23843469615190482,FoBl-a-CT-US-U 9x16-20190607-M-set1_reverse-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843469614670482,FoBl-a-CT-US-U 4x5-20190607-M-set1_reverse-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843469278280482,FoBl-a-CT-US-U 9x16-20190607-A-set1-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843467328280482,FoBl-a-CT-US-U 9x16-20190406-A-set1-1,0,#23843465295650482,FoBl-a-CT 2019-14,0,0,0,APP_INSTALLS,0,PAUSED
#23843465366270482,FoBl-a-CT-US-U 9x16-20190605-R-set2-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465350050482,FoBl-a-CT-US-U 16x9-20190605-R-set2-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465323020482,FoBl-a-CT-US-U 16x9-20190605-R-set1-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465321740482,FoBl-a-CT-US-U 1x1-20190605-R-set1-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465319250482,FoBl-a-CT-US-U 9x16-20190605-R-set1-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465314830482,FoBl-a-CT-US-U 4x5-20190605-R-set1-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465310380482,FoBl-a-CT-US-U 9x16-20190405-A-set3-2,0,#23843465295650482,FoBl-a-CT 2019-14,0,0,0,APP_INSTALLS,0,PAUSED
#23843465295850482,FoBl-a-CT-US-U 9x16-20190405-A-set3-1,0,#23843465295650482,FoBl-a-CT 2019-14,0,0,0,APP_INSTALLS,0,PAUSED
#23843465099810482,FoBl-a-CT-US-U 9x16-20190604-M-set1_music-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465099260482,FoBl-a-CT-US-U 4x5-20190604-M-set1_music-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
#23843465079630482,FoBl-a-CT-US-U 4x5-20190604-M-set1-1,0,#23843460776570482,FoBl-a-CT 2019-23,0,0,0,APP_INSTALLS,0,PAUSED
